,Bedroom,HoldType,HomeType,Price,NewBuilding,latitude,longitude
2926,1,2,2,115000.0,0,50.8667382398812,-2.96455372328392
2927,1,1,1,77000.0,0,50.8667382398812,-2.96455372328392
2928,3,2,2,155000.0,0,50.8714434421104,-2.9577580732548396
2929,2,2,3,135000.0,0,50.8714434421104,-2.9577580732548396
2930,3,2,2,135000.0,0,50.871994244201204,-2.95857945510642
2931,2,2,2,151500.0,0,50.871994244201204,-2.95857945510642
2932,5,2,3,250000.0,0,50.8674560067552,-2.96148481218358
2933,3,2,3,225000.0,0,50.87963610727671,-2.9478053966674302
2934,4,2,3,275000.0,0,50.87963610727671,-2.9478053966674302
2935,3,2,2,125000.0,0,50.87963610727671,-2.9478053966674302
2936,3,2,2,128000.0,0,50.8777005485134,-2.95248511219132
2937,2,2,2,135000.0,0,50.8738595013447,-2.96792703201832
2938,3,2,3,180000.0,0,50.882622616708204,-2.95979267381245
2939,4,2,4,247500.0,0,50.882622616708204,-2.95979267381245
2940,3,2,3,167000.0,0,50.882622616708204,-2.95979267381245
2941,4,2,4,223000.0,0,50.882622616708204,-2.95979267381245
2942,3,2,3,165000.0,0,50.8643302950908,-2.96321093082353
2943,3,2,2,149000.0,0,50.868807,-2.960276
2944,2,1,1,79000.0,0,50.871287299961395,-2.96143575179754
2945,1,1,1,75000.0,0,50.871287299961395,-2.96143575179754
2946,2,2,2,95000.0,0,50.873164,-2.9609017694486295
2947,2,2,3,75000.0,0,50.873164,-2.9609017694486295
2948,1,1,1,90000.0,0,50.8792481131691,-2.9644282645676
2949,3,2,2,157000.0,0,50.87445887651239,-2.9585021136499603
2950,3,2,2,138000.0,0,50.87445887651239,-2.9585021136499603
2951,3,2,4,330000.0,0,50.8732380615765,-2.9745229653994305
2952,3,2,3,135000.0,0,50.875714483825,-2.9578172162209504
2953,3,2,2,152000.0,0,50.875714483825,-2.9578172162209504
2954,3,2,3,113000.0,0,50.875714483825,-2.9578172162209504
2955,4,2,3,163000.0,0,50.875714483825,-2.9578172162209504
2956,3,2,2,138500.0,0,50.8690156269705,-2.9675424567411
2957,2,2,3,184000.0,0,50.8674315075171,-2.9600916576456497
2958,3,2,3,137500.0,0,50.8769821260413,-2.95895187258718
2959,4,2,3,176000.0,0,50.8769821260413,-2.95895187258718
2960,2,2,3,170000.0,0,50.866067116378204,-2.96306199802616
2961,2,1,1,120000.0,0,50.8783567554646,-2.9656464812587005
2962,3,2,2,155000.0,0,50.866784052251795,-2.968066
2963,3,2,2,172000.0,0,50.870236007476905,-2.96242313936652
2964,5,2,3,206000.0,0,50.8668165993071,-2.96050533893816
2965,4,2,3,210000.0,0,50.8668165993071,-2.96050533893816
2966,2,2,2,139000.0,0,50.880231308682795,-2.9705750675171
2967,3,2,4,275000.0,0,50.8737206652808,-2.9716478667331403
2968,3,2,3,130000.0,0,50.865384095890704,-2.96409946843986
2969,2,2,3,175000.0,0,50.8793794806596,-2.94950590998622
2970,2,2,2,135000.0,0,50.876608168356896,-2.96905039260069
2971,2,2,4,212000.0,0,50.8762432704787,-2.970493
2972,8,2,4,480000.0,0,50.87020406631721,-2.9641136574764197
2973,3,2,2,184950.0,0,50.8750666956681,-2.9545633611948996
2974,3,2,4,225000.0,0,50.8775601022455,-2.96953880762124
2975,3,2,3,130000.0,0,50.867501,-2.967127
2976,4,2,3,250000.0,0,50.87423604173021,-2.951845
2977,4,2,2,225000.0,0,51.281270900298395,-2.7770120777814706
2978,4,2,4,410000.0,0,51.281270900298395,-2.7770120777814706
2979,2,2,2,215000.0,0,51.2765671192301,-2.7689903048124904
2980,2,2,3,204000.0,0,51.2765671192301,-2.7689903048124904
2981,0,2,4,288000.0,0,51.2765671192301,-2.7689903048124904
2982,2,2,2,245000.0,0,51.2765671192301,-2.7689903048124904
2983,4,2,3,350000.0,0,51.2765671192301,-2.7689903048124904
2984,1,1,1,105000.0,0,51.275102994423705,-2.7850078315815003
2985,1,1,1,105000.0,0,51.275102994423705,-2.7850078315815003
2986,2,2,4,220000.0,0,51.275102994423705,-2.7850078315815003
2987,3,2,3,228000.0,0,51.275102994423705,-2.7850078315815003
2988,1,1,1,105000.0,1,51.275102994423705,-2.7850078315815003
2989,2,2,3,173000.0,0,51.275102994423705,-2.7850078315815003
2990,3,2,3,207000.0,0,51.275102994423705,-2.7850078315815003
2991,1,1,1,99000.0,1,51.275102994423705,-2.7850078315815003
2992,2,2,3,210000.0,0,51.277916685594505,-2.78512748803503
2993,2,1,1,110000.0,0,51.27570171315829,-2.7828819470054196
2994,1,1,1,95000.0,0,51.27570171315829,-2.7828819470054196
2995,1,1,1,81500.0,0,51.27570171315829,-2.7828819470054196
2996,2,1,1,123000.0,0,51.27570171315829,-2.7828819470054196
2997,2,1,1,125000.0,0,51.27570171315829,-2.7828819470054196
2998,1,1,1,85000.0,0,51.27570171315829,-2.7828819470054196
2999,1,1,1,85000.0,0,51.27570171315829,-2.7828819470054196
3000,1,1,1,102000.0,0,51.27570171315829,-2.7828819470054196
3001,1,1,1,93500.0,0,51.27570171315829,-2.7828819470054196
3002,2,1,1,136475.0,0,51.27570171315829,-2.7828819470054196
3003,1,1,1,100000.0,0,51.27570171315829,-2.7828819470054196
3004,1,1,1,90000.0,0,51.27570171315829,-2.7828819470054196
3005,1,1,1,86500.0,0,51.27570171315829,-2.7828819470054196
3006,1,1,1,99500.0,0,51.27570171315829,-2.7828819470054196
3007,2,1,1,135000.0,0,51.27570171315829,-2.7828819470054196
3008,2,1,1,134000.0,0,51.27570171315829,-2.7828819470054196
3009,1,1,1,120000.0,0,51.27570171315829,-2.7828819470054196
3010,2,1,1,137500.0,0,51.27570171315829,-2.7828819470054196
3011,2,1,1,128000.0,0,51.27570171315829,-2.7828819470054196
3012,1,1,1,110000.0,0,51.27570171315829,-2.7828819470054196
3013,1,1,1,100000.0,0,51.27570171315829,-2.7828819470054196
3014,2,2,4,295000.0,0,51.279858508193904,-2.7878703869069903
3015,4,2,4,340000.0,0,51.279858508193904,-2.7878703869069903
3016,4,2,4,339000.0,0,51.279858508193904,-2.7878703869069903
3017,2,2,3,195000.0,0,51.2775443388478,-2.78701359121652
3018,2,2,2,185000.0,0,51.2775443388478,-2.78701359121652
3019,2,2,2,200000.0,0,51.2775443388478,-2.78701359121652
3020,2,2,2,164000.0,0,51.2775443388478,-2.78701359121652
3021,2,2,3,197500.0,0,51.2775443388478,-2.78701359121652
3022,2,2,3,142000.0,0,51.2775443388478,-2.78701359121652
3023,3,2,3,190000.0,0,51.2775443388478,-2.78701359121652
3024,2,2,2,149950.0,0,51.2775443388478,-2.78701359121652
3025,2,2,3,175000.0,0,51.2775443388478,-2.78701359121652
3026,2,2,2,137000.0,0,51.2775443388478,-2.78701359121652
3027,2,2,3,141000.0,0,51.2775443388478,-2.78701359121652
3028,2,2,3,136000.0,0,51.2775443388478,-2.78701359121652
3029,2,2,2,175000.0,0,51.276215675408494,-2.7718373662987994
3030,3,2,3,243000.0,0,51.2771389920582,-2.7709066268914198
3031,3,2,2,210000.0,0,51.2771389920582,-2.7709066268914198
3032,3,2,3,206000.0,0,51.2771389920582,-2.7709066268914198
3033,3,2,3,220000.0,0,51.2771389920582,-2.7709066268914198
3034,3,2,3,194000.0,0,51.2771389920582,-2.7709066268914198
3035,3,2,4,287500.0,0,51.2771389920582,-2.7709066268914198
3036,2,2,3,142000.0,0,51.27416856428061,-2.7740967651203103
3037,2,2,2,169000.0,0,51.27416856428061,-2.7740967651203103
3038,1,2,2,117000.0,0,51.27416856428061,-2.7740967651203103
3039,1,2,3,124000.0,0,51.27416856428061,-2.7740967651203103
3040,2,2,2,130000.0,0,51.27416856428061,-2.7740967651203103
3041,2,2,2,130000.0,0,51.27416856428061,-2.7740967651203103
3042,1,2,2,122500.0,0,51.27416856428061,-2.7740967651203103
3043,2,2,2,128000.0,0,51.27416856428061,-2.7740967651203103
3044,2,2,2,165000.0,0,51.27416856428061,-2.7740967651203103
3045,2,2,2,165000.0,0,51.27416856428061,-2.7740967651203103
3046,2,2,2,135000.0,0,51.27416856428061,-2.7740967651203103
3047,3,2,4,360000.0,0,51.278731545561506,-2.77212327353639
3048,5,2,4,515000.0,0,51.278731545561506,-2.77212327353639
3049,5,2,2,400000.0,0,51.278731545561506,-2.77212327353639
3050,7,2,4,480000.0,0,51.278731545561506,-2.77212327353639
3051,4,2,4,325000.0,0,51.270216350844706,-2.77887538550331
3052,5,2,3,617500.0,0,51.2812987955223,-2.77415930196534
3053,3,2,3,327000.0,0,51.2812987955223,-2.77415930196534
3054,1,1,1,112500.0,0,51.2761299832199,-2.7847242776109202
3055,2,2,2,195000.0,0,51.2761299832199,-2.7847242776109202
3056,2,1,1,144000.0,0,51.2761299832199,-2.7847242776109202
3057,1,1,1,117000.0,0,51.2761299832199,-2.7847242776109202
3058,2,2,2,207500.0,0,51.2761299832199,-2.7847242776109202
3059,2,1,1,157000.0,0,51.2761299832199,-2.7847242776109202
3060,3,2,2,202000.0,0,51.2761299832199,-2.7847242776109202
3061,3,2,2,225000.0,0,51.2761299832199,-2.7847242776109202
3062,1,1,1,107000.0,0,51.2761299832199,-2.7847242776109202
3063,2,2,2,160000.0,0,51.2761299832199,-2.7847242776109202
3064,4,2,4,385000.0,0,51.269195191996005,-2.7782847498491
3065,4,2,4,420000.0,0,51.269195191996005,-2.7782847498491
3066,4,2,4,337500.0,0,51.269195191996005,-2.7782847498491
3067,4,2,4,345000.0,0,51.269195191996005,-2.7782847498491
3068,4,2,4,330000.0,0,51.269195191996005,-2.7782847498491
3069,4,2,4,285000.0,0,51.269195191996005,-2.7782847498491
3070,4,2,4,350000.0,0,51.2701365418241,-2.7773545840523797
3071,3,2,4,275000.0,0,51.2701365418241,-2.7773545840523797
3072,4,2,4,365000.0,0,51.2701365418241,-2.7773545840523797
3073,3,2,4,255000.0,0,51.2701365418241,-2.7773545840523797
3074,4,2,4,357500.0,0,51.2701365418241,-2.7773545840523797
3075,3,2,3,250000.0,0,51.2701365418241,-2.7773545840523797
3076,3,2,4,252000.0,0,51.2701365418241,-2.7773545840523797
3077,4,2,4,279950.0,0,51.2701365418241,-2.7773545840523797
3078,3,2,3,248000.0,0,51.2701365418241,-2.7773545840523797
3079,2,2,3,162000.0,0,51.278377746701004,-2.77531449386658
3080,2,2,2,195000.0,0,51.277411519514295,-2.7691191013419996
3081,2,2,3,160000.0,0,51.277411519514295,-2.7691191013419996
3082,2,2,2,135000.0,0,51.277411519514295,-2.7691191013419996
3083,3,2,2,387500.0,0,51.282847672578896,-2.78462371050713
3084,3,2,4,277500.0,0,51.282847672578896,-2.78462371050713
3085,5,2,4,620000.0,0,51.282847672578896,-2.78462371050713
3086,3,2,3,254000.0,0,51.2772441791852,-2.77675774501661
3087,3,2,2,259000.0,0,51.2772441791852,-2.77675774501661
3088,3,2,2,250000.0,0,51.2754810592947,-2.77414750208754
3089,2,2,3,200000.0,0,51.2754810592947,-2.77414750208754
3090,1,1,1,125000.0,0,51.2754810592947,-2.77414750208754
3091,3,2,3,230000.0,0,51.2754810592947,-2.77414750208754
3092,1,1,1,121000.0,0,51.2754810592947,-2.77414750208754
3093,1,1,1,120000.0,0,51.2754810592947,-2.77414750208754
3094,1,1,1,120000.0,0,51.2754810592947,-2.77414750208754
3095,4,2,3,250000.0,0,51.2754810592947,-2.77414750208754
3096,3,2,3,270000.0,0,51.2810426034371,-2.7775387247913503
3097,3,2,3,240000.0,0,51.2810426034371,-2.7775387247913503
3098,3,2,3,205250.0,0,51.2810426034371,-2.7775387247913503
3099,2,2,3,231000.0,0,51.279176444371096,-2.78231019172272
3100,4,2,4,335000.0,0,51.279176444371096,-2.78231019172272
3101,2,2,3,257000.0,0,51.279176444371096,-2.78231019172272
3102,2,2,4,260000.0,0,51.279176444371096,-2.78231019172272
3103,4,2,4,273000.0,0,51.279176444371096,-2.78231019172272
3104,2,2,3,225000.0,0,51.279176444371096,-2.78231019172272
3105,3,2,3,258000.0,0,51.2769902288196,-2.77301161321131
3106,3,2,3,283000.0,0,51.2769902288196,-2.77301161321131
3107,3,2,3,275000.0,0,51.2769902288196,-2.77301161321131
3108,3,2,3,280000.0,0,51.2769902288196,-2.77301161321131
3109,3,2,3,260000.0,0,51.2769902288196,-2.77301161321131
3110,3,2,3,250000.0,0,51.2769902288196,-2.77301161321131
3111,3,2,3,225000.0,0,51.2769902288196,-2.77301161321131
3112,3,2,4,378000.0,0,51.278275,-2.776159
3113,3,2,4,365000.0,0,51.278275,-2.776159
3114,3,2,4,300000.0,0,51.278275,-2.776159
3115,2,2,4,270000.0,0,51.278275,-2.776159
3116,2,2,3,215000.0,0,51.278275,-2.776159
3117,3,2,3,390000.0,0,51.276884701287095,-2.7794326155077305
3118,2,2,2,275000.0,0,51.282240477232506,-2.7745335933963595
3119,5,2,4,575000.0,0,51.282240477232506,-2.7745335933963595
3120,3,2,4,350000.0,0,51.2803877569685,-2.7853846935562
3121,4,2,3,447500.0,0,51.2803877569685,-2.7853846935562
3122,2,2,4,275000.0,0,51.2803877569685,-2.7853846935562
3123,3,2,4,320000.0,0,51.2803877569685,-2.7853846935562
3124,0,2,4,355000.0,0,51.2818285875114,-2.769107
3125,4,2,2,350000.0,0,51.2744783796411,-2.77619500005864
3126,2,2,3,208000.0,0,51.2744783796411,-2.77619500005864
3127,3,1,4,267000.0,0,51.2778102942132,-2.77137664551546
3128,4,2,4,290000.0,0,51.2778102942132,-2.77137664551546
3129,3,2,3,240000.0,0,51.2778102942132,-2.77137664551546
3130,5,2,4,415000.0,0,51.2793885453646,-2.7868874055448596
3131,4,2,4,570000.0,0,51.2829427342964,-2.7730398736182402
3132,2,2,2,215500.0,0,51.2829427342964,-2.7730398736182402
3133,3,2,3,315000.0,0,51.2829427342964,-2.7730398736182402
3134,3,2,2,255000.0,0,51.2829427342964,-2.7730398736182402
3135,3,2,3,273000.0,0,51.2802337014316,-2.77748205033348
3136,5,2,4,272000.0,0,51.2802337014316,-2.77748205033348
3137,3,2,4,350000.0,0,51.277079852895206,-2.7852135746435
3138,3,2,3,251000.0,0,51.277079852895206,-2.7852135746435
3139,3,2,3,270000.0,0,51.277079852895206,-2.7852135746435
3140,3,2,4,210000.0,0,51.277079852895206,-2.7852135746435
3141,4,2,3,268000.0,0,51.275363,-2.7732160603058
3142,2,2,4,266000.0,0,51.275363,-2.7732160603058
3143,4,2,4,450000.0,0,51.281891787135,-2.783574
3144,5,2,4,485000.0,0,51.281891787135,-2.783574
3145,4,2,4,450000.0,0,51.282688630749995,-2.7882199289868903
3146,3,2,4,375000.0,0,51.282688630749995,-2.7882199289868903
3147,5,2,4,400000.0,0,51.282688630749995,-2.7882199289868903
3148,2,2,3,235000.0,0,51.2757391340886,-2.7704674402923
3149,4,2,3,315000.0,0,51.2757391340886,-2.7704674402923
3150,2,2,3,235000.0,0,51.2757391340886,-2.7704674402923
3151,3,2,3,252500.0,0,51.2757391340886,-2.7704674402923
3152,3,2,4,267500.0,0,51.2757391340886,-2.7704674402923
3153,4,2,4,325000.0,0,51.2812525806452,-2.77570701885979
3154,4,2,4,299950.0,0,51.2812525806452,-2.77570701885979
3155,4,2,4,277000.0,0,51.2812525806452,-2.77570701885979
3156,4,2,4,266000.0,0,51.2812525806452,-2.77570701885979
3157,2,1,1,200000.0,0,51.275908327377,-2.78021891762977
3158,2,1,1,203000.0,0,51.275908327377,-2.78021891762977
3159,2,1,1,205000.0,0,51.275908327377,-2.78021891762977
3160,2,1,1,169000.0,0,51.275908327377,-2.78021891762977
3161,3,2,3,330000.0,0,51.277550865951206,-2.777795
3162,1,2,4,175000.0,0,51.281197312056996,-2.77996444177179
3163,2,2,2,241000.0,0,51.281197312056996,-2.77996444177179
3164,3,2,4,305000.0,0,51.281197312056996,-2.77996444177179
3165,4,2,4,460000.0,0,51.281197312056996,-2.77996444177179
3166,3,2,4,330000.0,0,51.281197312056996,-2.77996444177179
3167,2,2,4,345000.0,0,51.275124358008604,-2.7736970891068102
3168,1,1,1,161000.0,0,51.280321639407205,-2.778861
3169,1,1,1,201000.0,0,51.280321639407205,-2.778861
3170,3,2,4,219345.0,0,51.280321639407205,-2.778861
3171,2,2,4,263000.0,0,51.280321639407205,-2.778861
3172,2,1,3,210000.0,0,51.280321639407205,-2.778861
3173,1,1,1,175000.0,0,51.280321639407205,-2.778861
3174,1,1,1,194750.0,1,51.280321639407205,-2.778861
3175,1,1,1,175000.0,1,51.280321639407205,-2.778861
3176,2,2,2,210000.0,0,51.27401354323871,-2.77170010508705
3177,3,2,2,165000.0,0,51.27401354323871,-2.77170010508705
3178,2,2,3,210000.0,0,51.27401354323871,-2.77170010508705
3179,3,2,3,269950.0,1,51.28122,-2.78962
3180,4,2,4,415000.0,0,51.280837897616394,-2.7731479070083997
3181,4,2,4,497000.0,0,51.280837897616394,-2.7731479070083997
3182,4,2,4,367000.0,0,51.280837897616394,-2.7731479070083997
3183,3,2,3,215000.0,0,51.28295045507029,-2.78000848404415
3184,3,2,3,225000.0,0,51.28295045507029,-2.78000848404415
3185,2,2,2,175000.0,0,51.28295045507029,-2.78000848404415
3186,2,2,3,210000.0,0,51.28295045507029,-2.78000848404415
3187,3,2,4,415000.0,0,51.28000667262079,-2.78589434350509
3188,4,2,4,405000.0,0,51.28000667262079,-2.78589434350509
3189,4,2,4,415000.0,0,51.28000667262079,-2.78589434350509
3190,4,2,4,318000.0,0,51.28000667262079,-2.78589434350509
3191,1,2,4,280000.0,0,51.279102802654705,-2.7812193098853304
3192,3,2,4,312500.0,0,51.279102802654705,-2.7812193098853304
3193,3,2,4,324000.0,0,51.279102802654705,-2.7812193098853304
3194,2,2,4,248500.0,0,51.279102802654705,-2.7812193098853304
3195,3,2,4,295000.0,0,51.279102802654705,-2.7812193098853304
3196,4,2,4,415000.0,0,51.27099843913239,-2.77755548367222
3197,4,2,4,320000.0,0,51.27099843913239,-2.77755548367222
3198,4,2,4,340000.0,0,51.27099843913239,-2.77755548367222
3199,4,2,4,365000.0,0,51.2829643023542,-2.78332089968073
3200,6,2,4,680000.0,0,51.2829643023542,-2.78332089968073
3201,4,2,4,660000.0,0,51.2829643023542,-2.78332089968073
3202,4,2,2,285000.0,0,51.2829643023542,-2.78332089968073
3203,4,2,4,350000.0,0,51.2808234479873,-2.7887901809867204
3204,2,2,2,193000.0,0,51.2819056459581,-2.77349561594373
3205,2,2,3,150000.0,0,51.2819056459581,-2.77349561594373
3206,3,2,4,375000.0,0,51.2811508688974,-2.78690319006706
3207,4,2,4,375000.0,0,51.2811508688974,-2.78690319006706
3208,4,2,4,400000.0,0,51.2811508688974,-2.78690319006706
3209,5,2,4,415000.0,0,51.2811508688974,-2.78690319006706
3210,2,2,3,270000.0,0,51.2811508688974,-2.78690319006706
3211,5,2,4,510000.0,0,51.2804805902795,-2.7836084056009
3212,5,2,3,520000.0,0,51.2804805902795,-2.7836084056009
3213,3,2,4,275000.0,0,51.27053328768121,-2.7771892659076203
3214,4,2,4,383000.0,0,51.27053328768121,-2.7771892659076203
3215,3,2,3,234000.0,0,51.2825438131326,-2.7896942963517004
3216,3,2,3,270000.0,0,51.2825438131326,-2.7896942963517004
3217,3,2,3,227000.0,0,51.2825438131326,-2.7896942963517004
3218,3,2,3,280050.0,0,51.274507859024105,-2.7717370608251297
3219,3,2,3,223500.0,0,51.274507859024105,-2.7717370608251297
3220,2,2,3,175000.0,0,51.274507859024105,-2.7717370608251297
3221,2,2,2,197000.0,0,51.274507859024105,-2.7717370608251297
3222,2,1,2,112500.0,0,51.2763431780081,-2.77702927287058
3223,4,2,4,520000.0,0,51.2788297232779,-2.78574521875319
3224,4,2,4,380000.0,0,51.2788297232779,-2.78574521875319
3225,2,2,4,215000.0,0,51.2788297232779,-2.78574521875319
3226,4,2,4,404500.0,0,51.2784641525519,-2.7799038022748195
3227,5,2,4,400000.0,0,51.2784641525519,-2.7799038022748195
3228,3,2,2,200000.0,0,51.282033,-2.778846
3229,3,2,4,320000.0,0,51.282033,-2.778846
3230,3,2,4,340000.0,0,51.277313021373,-2.7799273135570197
3231,2,2,4,343000.0,0,51.280184079157294,-2.77547395162724
3232,3,2,3,285000.0,0,51.280184079157294,-2.77547395162724
3233,3,2,3,307000.0,0,51.280184079157294,-2.77547395162724
3234,4,2,4,319000.0,0,51.280184079157294,-2.77547395162724
3235,2,2,3,231500.0,0,51.2815570275632,-2.77860842569036
3236,3,2,3,203000.0,0,51.2815570275632,-2.77860842569036
3237,3,2,4,405000.0,0,51.273606703987795,-2.78822215494765
3238,2,2,3,205000.0,0,51.2783655605188,-2.7852355016690296
3239,3,2,3,250000.0,0,51.2783655605188,-2.7852355016690296
3240,2,2,3,198000.0,0,51.2783655605188,-2.7852355016690296
3241,3,2,4,269000.0,0,51.279602,-2.7766344859069707
3242,3,2,4,270000.0,0,51.279602,-2.7766344859069707
3243,3,2,4,349000.0,0,51.279602,-2.7766344859069707
3244,3,2,4,315000.0,0,51.279602,-2.7766344859069707
3245,3,2,4,305000.0,0,51.275404,-2.781916
3246,4,2,4,390000.0,0,51.275404,-2.781916
3247,4,2,4,340500.0,0,51.270213284833204,-2.7739156060512298
3248,4,2,4,355000.0,0,51.270213284833204,-2.7739156060512298
3249,2,2,4,238000.0,0,51.2762004337066,-2.78225962755188
3250,3,2,3,247500.0,0,51.2762004337066,-2.78225962755188
3251,4,2,4,347000.0,0,51.2762004337066,-2.78225962755188
3252,2,1,2,99950.0,0,51.2764665768239,-2.7774041022232803
3253,2,1,1,90000.0,0,51.2764665768239,-2.7774041022232803
3254,3,2,4,260000.0,0,51.278194895707905,-2.7825229050595297
3255,2,2,4,220000.0,0,51.278194895707905,-2.7825229050595297
3256,4,2,4,249000.0,0,51.278194895707905,-2.7825229050595297
3257,3,2,4,330000.0,0,51.27637056983729,-2.77832001023212
3258,3,2,3,207000.0,0,51.27637056983729,-2.77832001023212
3259,4,2,3,300000.0,0,51.279229149312,-2.77980206285923
3260,2,2,2,220000.0,0,51.279229149312,-2.77980206285923
3261,3,2,3,220000.0,0,51.279229149312,-2.77980206285923
3262,5,2,4,395000.0,0,51.279229149312,-2.77980206285923
3263,4,2,4,660000.0,0,51.2802133562198,-2.78323107968018
3264,4,2,4,298500.0,0,51.277683847894494,-2.779475
3265,2,2,2,195000.0,1,51.28240100217071,-2.7774469623053397
3266,3,2,3,215500.0,1,51.28240100217071,-2.7774469623053397
3267,3,2,3,230000.0,0,51.277118724125096,-2.77533630300523
3268,5,2,2,425000.0,0,51.277118724125096,-2.77533630300523
3269,3,2,4,250000.0,0,51.277118724125096,-2.77533630300523
3270,4,2,4,315000.0,0,51.2838915222508,-2.782992
3271,4,2,3,280000.0,0,51.2838915222508,-2.782992
3272,3,2,4,320000.0,0,51.276527271109295,-2.78044445220983
3273,3,2,2,247500.0,0,51.2758490914946,-2.78370161801047
3274,3,2,4,272000.0,0,51.2758490914946,-2.78370161801047
3275,2,2,2,200000.0,0,51.2758490914946,-2.78370161801047
3276,5,2,4,550000.0,0,51.280736287305096,-2.78167716122281
3277,4,2,3,257500.0,0,51.280736287305096,-2.78167716122281
3278,3,2,3,265000.0,0,51.275108,-2.78840738226615
3279,4,2,2,262000.0,0,51.275108,-2.78840738226615
3280,3,2,4,250000.0,0,51.275108,-2.78840738226615
3281,3,2,2,195000.0,0,51.277041380679705,-2.77615218664966
3282,4,2,4,407000.0,0,51.2729236658368,-2.78415356705669
3283,4,2,4,392500.0,0,51.271268963972304,-2.7787928442326804
3284,4,2,4,370000.0,0,51.271268963972304,-2.7787928442326804
3285,3,2,4,283000.0,0,51.271268963972304,-2.7787928442326804
3286,3,2,4,264500.0,0,51.271268963972304,-2.7787928442326804
3287,4,2,4,352000.0,0,51.271268963972304,-2.7787928442326804
3288,4,2,4,370000.0,0,51.271268963972304,-2.7787928442326804
3289,4,2,4,292000.0,0,51.269226310162104,-2.7763071607413705
3290,3,2,4,238000.0,0,51.28046894024139,-2.77590887985871
3291,4,2,3,295000.0,0,51.28046894024139,-2.77590887985871
3292,3,2,4,627000.0,0,51.2831079699234,-2.7711643070809595
3293,2,2,4,260000.0,0,51.2743205668937,-2.77286644599005
3294,3,2,4,280000.0,0,51.2743205668937,-2.77286644599005
3295,4,2,4,590000.0,0,51.2826571750778,-2.7862120207727905
3296,4,2,4,370000.0,0,51.2820560329312,-2.7860153579365097
3297,4,2,4,480000.0,0,51.2820560329312,-2.7860153579365097
3298,4,2,4,420000.0,0,51.2820560329312,-2.7860153579365097
3299,4,2,4,317000.0,0,51.26895325186971,-2.77680425102879
3300,5,2,4,350000.0,0,51.2793655612409,-2.788535
3301,4,2,4,415000.0,0,51.2793655612409,-2.788535
3302,2,2,3,192000.0,0,51.28167157844361,-2.7748968108141696
3303,2,2,3,215000.0,0,51.28167157844361,-2.7748968108141696
3304,3,2,4,276500.0,0,51.2817021387148,-2.7824678159811604
3305,3,2,3,212500.0,0,51.27790725349,-2.7865323408914304
3306,3,2,4,250250.0,0,51.2701239603886,-2.7792465186202504
3307,3,2,4,270000.0,0,51.2701239603886,-2.7792465186202504
3308,4,2,3,350000.0,0,51.274945815868705,-2.7762172154056097
3309,5,2,4,300000.0,0,51.274945815868705,-2.7762172154056097
3310,2,2,3,285000.0,0,51.2840271728635,-2.780085
3311,5,2,3,410000.0,0,51.27733693667379,-2.7803864928294804
3312,2,1,1,124000.0,0,51.278203871270506,-2.7784800340843
3313,3,1,1,143000.0,0,51.278203871270506,-2.7784800340843
3314,2,1,1,108000.0,0,51.278203871270506,-2.7784800340843
3315,2,1,1,129950.0,0,51.278203871270506,-2.7784800340843
3316,4,2,3,425000.0,0,51.2760510753221,-2.77497425410691
3317,4,2,3,272500.0,0,51.282388540354006,-2.7766151325801096
3318,2,2,4,180000.0,0,51.279202952877796,-2.77154335144019
3319,2,2,3,147000.0,0,51.279202952877796,-2.77154335144019
3320,4,2,4,393000.0,0,51.278344,-2.775113
3321,5,2,4,450000.0,0,51.2788094606027,-2.78742232018115
3322,3,2,4,387000.0,0,51.2881498237593,-2.79574160871955
3323,4,2,4,490000.0,0,51.2778002613369,-2.79040146079566
3324,4,2,4,357000.0,0,51.2829680566179,-2.7814139500349397
3325,4,2,4,382000.0,0,51.28101860469629,-2.7847075965968
3326,3,2,2,219950.0,0,51.276506600876,-2.7740787259939905
3327,3,2,2,230000.0,0,51.431759331897204,-2.8654704014386403
3328,1,1,1,150000.0,0,51.428238007903296,-2.8710711245652996
3329,3,2,4,445000.0,0,51.4380513101054,-2.8572161033779597
3330,2,2,3,230000.0,0,51.427136600774794,-2.86802961957078
3331,2,2,3,215000.0,0,51.427136600774794,-2.86802961957078
3332,2,2,2,237950.0,0,51.427136600774794,-2.86802961957078
3333,2,2,2,219950.0,0,51.427136600774794,-2.86802961957078
3334,3,2,4,461000.0,0,51.44698089917629,-2.83720883452049
3335,4,2,4,585000.0,0,51.44698089917629,-2.83720883452049
3336,4,2,4,430000.0,0,51.44698089917629,-2.83720883452049
3337,3,2,4,320000.0,0,51.4336152064756,-2.864987598929
3338,2,2,3,240000.0,0,51.433983553161795,-2.84531486971105
3339,3,2,2,225000.0,0,51.4330415769967,-2.84626130290568
3340,3,2,2,238500.0,0,51.4330415769967,-2.84626130290568
3341,3,2,3,232500.0,0,51.4330415769967,-2.84626130290568
3342,3,2,2,215000.0,0,51.4330415769967,-2.84626130290568
3343,3,2,2,217000.0,0,51.4330415769967,-2.84626130290568
3344,3,2,3,260000.0,0,51.4312096499195,-2.8558365338137994
3345,3,2,3,235000.0,0,51.4312096499195,-2.8558365338137994
3346,3,2,2,230000.0,0,51.4312096499195,-2.8558365338137994
3347,4,2,4,545000.0,0,51.446004844076796,-2.85655925623749
3348,3,2,3,500000.0,0,51.446004844076796,-2.85655925623749
